0,-1.30099
0.0475197,-1.66072
0.0780178,-1.82772
0.123772,-2.00755
0.162893,-1.73766
0.180081,-1.48708
0.198221,-1.25577
0.260226,-1.01155
0.314546,-1.35841
0.353614,-1.64747
0.395545,-1.92368
0.443214,-2.01999
0.494719,-1.88501
0.533847,-1.54445
0.569157,-1.24887
0.581612,-0.638507
0.608344,-0.291541
0.625547,0.113236
0.638934,0.498733
0.647543,0.787854
0.685731,1.26333
0.710558,1.61672
0.745859,1.82235
0.787796,1.61682
0.806828,1.20566
0.830624,0.749541
0.858233,0.293425
0.882026,-0.194819
0.897242,-0.618828
0.920083,-1.09422
0.944837,-1.49252
0.972451,-1.90367
1.00769,-2.30837
1.04391,-2.55247
1.08871,-2.6809
1.13831,-2.50095
1.17076,-2.22464
1.21847,-1.87765
1.24712,-1.47928
1.27291,-1.00383
1.29585,-0.457699
1.31496,-0.014372
1.34171,0.480362
1.36273,0.981513
1.38185,1.49551
1.40573,1.9003
1.43057,2.3629
1.45731,2.79339
1.51074,3.16609
1.57467,3.54523
1.63286,3.77017
1.69865,3.69316
1.74151,3.19851
1.77103,2.76167
1.79482,2.29913
1.83004,1.61173
1.85478,1.05924
1.88047,0.493904
1.90903,-0.0328827
1.94426,-0.585359
1.98901,-1.22777
2.0233,-1.62605
2.05951,-1.95367
2.10812,-2.13992
2.17772,-2.2619
2.26736,-2.17826
2.31315,-2.03044
2.37897,-1.76694
2.43716,-1.49703
2.48296,-1.18216
2.52878,-0.706677
2.55171,-0.25692
2.58226,0.154298
2.60899,0.501264
2.63001,0.938169
2.65389,1.3558
2.67873,1.80556
2.7007,2.24889
2.73794,2.80789
2.76851,3.36045
2.8105,3.73313
2.8439,3.97731
2.88968,4.12514
2.95167,4.13164
3.02507,3.88118
3.0737,3.84911
3.15284,3.86207
3.27777,3.94575
3.38364,4.24784
3.45613,4.44068
3.50573,4.58851
3.55534,4.82628
3.62687,5.02554
3.73085,5.4497
3.80428,5.53332
3.85292,5.5655
3.91775,5.48207
3.99974,5.25731
4.0617,5.03252
4.12269,4.65997
4.1627,4.27454
4.20368,3.95336
4.26563,3.69003
4.3152,3.47165
4.3762,3.25329
4.43244,2.98353
4.49821,2.71378
4.54492,2.62389
4.61167,2.53403
4.68889,2.36067
4.7747,2.32865
4.85576,2.30306
4.90345,2.45731
4.96448,2.45097
5.01405,2.32254
5.07508,2.35474
5.12468,2.48972
5.19716,2.65685
5.2582,2.74688
5.34308,2.9076
5.41367,3.15826
5.50336,3.73017
5.55774,4.03862
5.64741,4.43064
5.70179,4.68127
5.75522,4.9576
5.80291,5.06688
5.88491,5.08626
5.95261,4.97071
6.00981,4.88726
6.05843,4.8038
6.11468,4.61756
6.19665,4.30285
6.30152,4.07813
6.35015,4.05891
6.40833,4.12966
6.45888,4.30319
6.53423,4.48318
6.6458,4.5283
6.72209,4.56052
6.80409,4.48353
6.86987,4.31657
6.90512,4.00823
6.93942,3.68704
6.96894,3.26305
6.99369,2.85833
7.01177,2.4793
7.04129,2.01033
7.06604,1.56706
7.09556,1.15592
7.11935,0.654827
7.14887,0.230837
7.17076,-0.199588
7.20696,-0.591446
7.29556,-1.46509
7.35655,-1.85691
7.43282,-1.97888
7.50719,-2.10728
7.56821,-2.19715
7.63686,-2.26773
7.69217,-2.16487
7.75037,-1.86926
7.78377,-1.55441
7.81147,-1.12392
7.84679,-0.757666
7.86877,-0.243664
7.90696,0.328181
7.92322,0.777929
7.95281,1.14417
7.99006,1.79954
8.01777,2.39064
8.04165,2.75688
8.0846,3.23236
8.10847,3.56647
8.15426,3.7657
8.18861,3.96491
8.25917,3.86863
8.31156,3.37399
8.33535,2.8472
8.36678,2.42964
8.3858,1.90927
8.39149,1.56234
8.42292,1.11908
8.43717,0.643671
8.46764,0.168285
8.48572,-0.281419
8.52379,-0.96881
8.56665,-1.49558
8.61811,-1.88742
8.66671,-2.25356
8.73153,-2.42694
8.78875,-2.36905
8.84029,-1.86143
8.87752,-1.39881
8.92241,-0.704886
8.94822,0.0275596
8.97687,0.4452
8.98741,0.939913
9.01701,1.35755
9.03134,1.63383
9.04471,1.91654
9.08,1.96155
9.11622,1.84596
9.14479,1.40269
9.16382,0.933715
9.18952,0.548268
9.20284,0.143531
9.22185,-0.415391
9.24755,-0.929332
9.28088,-1.39187
9.30469,-1.72592
9.34662,-1.97
9.39049,-1.97637
9.43913,-1.82854
9.49543,-1.39159
9.52121,-1.01893
9.55843,-0.697644
9.59659,-0.524129
9.64902,-0.710377
9.67474,-1.038
9.70521,-1.46199
9.73188,-1.77034
9.78621,-2.00798
9.82816,-2.04005
9.86251,-1.89867
9.91975,-1.59663
10,-1.35239
