0,-0.98619
0.0309305,-1.1404
0.0681071,-1.24964
0.0976668,-1.14687
0.138671,-0.954153
0.169187,-0.787131
0.1997,-0.697205
0.229246,-0.88354
0.265464,-1.102
0.297867,-1.34616
0.332183,-1.47468
0.369372,-1.32051
0.394173,-1.04426
0.424696,-0.729473
0.438059,-0.408248
0.464769,-0.0677576
0.480988,0.16352
0.532492,0.626063
0.572533,0.58749
0.601121,0.31121
0.636375,-0.119265
0.670682,-0.434096
0.687828,-0.736067
0.720231,-0.999499
0.757399,-1.28221
0.790761,-1.41715
0.838435,-1.30796
0.877539,-0.980326
0.905203,-0.646261
0.931913,-0.337894
0.9529,-0.0552219
0.978657,0.27242
0.990117,0.664317
1.00348,0.92772
1.02542,1.26179
1.04355,1.66653
1.06359,1.95563
1.08077,2.30255
1.09603,2.49528
1.11987,2.63661
1.16182,2.57233
1.1904,2.25108
1.21136,1.87844
1.2285,1.51222
1.2466,1.12673
1.27041,0.754083
1.28946,0.362165
1.31137,-0.0169042
1.34472,-0.473077
1.37044,-0.845725
1.41142,-1.16056
1.46194,-1.41115
1.50579,-1.62962
1.54869,-1.6682
1.58778,-1.49476
1.64023,-1.33417
1.6841,-0.955146
1.71081,-0.653203
1.72989,-0.364105
1.74993,-0.0685833
1.77854,0.29118
1.79954,0.657373
1.81099,0.978599
1.82721,1.26127
1.85583,1.64674
1.87588,2.11572
1.89306,2.55259
1.90547,2.93806
1.92646,3.24001
1.94459,3.59335
1.96272,3.8439
1.97894,4.11373
1.99802,4.40925
2.04665,4.54414
2.08955,4.55696
2.13053,4.27425
2.17056,3.98511
2.19723,3.44542
2.22867,2.99568
2.24295,2.52024
2.27725,2.10262
2.30773,1.61432
2.33917,1.17742
2.3525,0.727689
2.39443,0.303634
2.42969,-0.049746
2.4802,-0.383861
2.5269,-0.750098
2.55452,-1.21912
2.60313,-1.52111
2.64888,-1.78455
2.69559,-1.90022
2.75851,-1.99021
2.81857,-2.11232
2.86242,-2.17017
2.90437,-2.15734
2.94823,-2.02245
2.99877,-1.87472
3.03977,-1.68843
3.08078,-1.47644
3.12179,-1.14881
3.15898,-0.853298
3.18951,-0.506386
3.22766,-0.242999
3.2515,0.0717947
3.28679,0.309485
3.31541,0.624275
3.36023,0.977603
3.38313,1.33095
3.42796,1.67142
3.46516,2.07615
3.52811,2.73786
3.56912,3.05264
3.59488,3.37385
3.63589,3.65651
3.7055,3.91346
3.75604,4.17041
3.80181,4.3567
3.84567,4.53013
3.89526,4.67145
3.93912,4.79991
3.99632,4.74848
4.04017,4.63923
4.09546,4.60065
4.17173,4.60702
4.23275,4.52989
4.28996,4.68404
4.36241,4.70969
4.42438,4.61971
4.49016,4.5233
4.5426,4.63248
4.60076,4.70954
4.66369,4.86369
4.71803,4.91505
4.77047,4.97284
4.84006,4.85715
4.86962,4.78646
4.90394,4.86354
4.94495,5.08195
4.96974,5.16545
5.02027,5.26179
5.06698,5.15897
5.09558,5.05615
5.13848,4.95333
5.17852,5.08822
5.19474,5.20386
5.24432,5.2745
5.31772,5.16523
5.35871,5.12023
5.42068,5.08807
5.46263,5.10089
5.52364,4.95308
5.56082,4.83742
5.60467,4.76672
5.64948,4.75384
5.70572,4.55464
5.75242,4.25907
5.7934,3.91854
5.83247,3.60371
5.87631,3.2182
5.91347,2.80699
5.95349,2.41506
5.97827,2.07454
6.01924,1.67618
6.0402,1.31639
6.09166,0.821656
6.14503,0.365471
6.18505,-0.00718603
6.23842,-0.399125
6.30514,-0.713977
6.36709,-1.11235
6.40426,-1.49143
6.44619,-1.85766
6.4786,-1.92835
6.53199,-1.88341
6.57776,-1.72925
6.62161,-1.79995
6.67023,-1.91562
6.71981,-1.80644
6.77035,-1.52378
6.83138,-1.33108
6.90288,-1.33755
6.97153,-1.27335
7.02779,-1.09992
7.07642,-0.913637
7.11266,-0.701646
7.15176,-0.444685
7.18896,-0.0399544
7.22234,0.332655
7.23952,0.673152
7.26909,1.03291
7.28341,1.33486
7.31489,1.7139
7.33302,2.13792
7.35687,2.52338
7.38454,2.86387
7.40553,3.20437
7.42366,3.58341
7.44752,4.001
7.46278,4.23228
7.49045,4.55992
7.52096,4.71409
7.56672,4.62411
7.59911,4.21934
7.63437,3.79529
7.6496,3.2813
7.68103,2.70306
7.69435,2.10556
7.73819,1.66223
7.75914,1.15467
7.79915,0.647093
7.83154,0.0046055
7.87728,-0.393753
7.92683,-0.869211
7.98497,-1.274
8.02119,-1.44749
8.07172,-1.42825
8.12131,-1.21627
8.16708,-1.04283
8.20045,-0.907935
8.24909,-0.62528
8.28533,-0.381166
8.31776,0.0492658
8.34639,0.4797
8.36928,0.858741
8.39695,1.2699
8.4065,1.57186
8.44561,2.06011
8.46946,2.2978
8.51045,2.3042
8.55143,1.80948
8.58859,1.36615
8.60477,0.76222
8.63429,0.235378
8.66192,-0.220791
8.70289,-0.792613
8.75721,-1.15885
8.80774,-1.16531
8.85161,-1.01757
8.94124,-0.580752
9.00133,-0.0603928
9.04616,0.325059
9.07095,0.434262
9.10814,0.498485
9.14626,0.138679
9.18342,-0.246825
9.20628,-0.625895
9.24154,-1.04995
9.26822,-1.33265
9.30348,-1.49329
9.33876,-1.40337
9.38645,-1.12071
9.4265,-0.799503
9.46274,-0.683882
9.51041,-0.722461
9.54281,-0.966619
9.57139,-1.31357
9.61524,-1.53846
9.64573,-1.77619
9.70103,-1.71198
9.74013,-1.63491
9.79447,-1.60282
9.85452,-1.78275
9.90792,-1.66072
9.94702,-1.4937
10,-1.32026
